"";"codmun";"nome";"uf";"string";"lat";"lon"
"4742";4306601;"Dom Pedrito";"Rio Grande do Sul";"Dom Pedrito, Rio Grande do Sul, Brasil";-30,9837549;-54,6746482
"4743";4306551;"Dom Pedro de Alcântara";"Rio Grande do Sul";"Dom Pedro de Alcântara, Rio Grande do Sul, Brasil";-29,3700823;-49,8490065
"4744";4306700;"Dona Francisca";"Rio Grande do Sul";"Dona Francisca, Rio Grande do Sul, Brasil";-29,6226619;-53,3559726
"4745";4306734;"Doutor Maurício Cardoso";"Rio Grande do Sul";"Doutor Maurício Cardoso, Rio Grande do Sul, Brasil";-27,5104946;-54,3628203
"4746";4306759;"Doutor Ricardo";"Rio Grande do Sul";"Doutor Ricardo, Rio Grande do Sul, Brasil";-29,0839569;-51,9971549
"4747";4306767;"Eldorado do Sul";"Rio Grande do Sul";"Eldorado do Sul, Rio Grande do Sul, Brasil";-29,9984638;-51,3091976
"4748";4306809;"Encantado";"Rio Grande do Sul";"Encantado, Rio Grande do Sul, Brasil";-29,2397677;-51,8762411
"4749";4306908;"Encruzilhada do Sul";"Rio Grande do Sul";"Encruzilhada do Sul, Rio Grande do Sul, Brasil";-30,5433065;-52,5223513
"4750";4306924;"Engenho Velho";"Rio Grande do Sul";"Engenho Velho, Rio Grande do Sul, Brasil";-27,7114503;-52,9125691
"4751";4306957;"Entre Rios do Sul";"Rio Grande do Sul";"Entre Rios do Sul, Rio Grande do Sul, Brasil";-27,5298359;-52,7347079
"4752";4306932;"Entre-Ijuís";"Rio Grande do Sul";"Entre-Ijuís, Rio Grande do Sul, Brasil";-28,3685559;-54,2685879
"4753";4306973;"Erebango";"Rio Grande do Sul";"Erebango, Rio Grande do Sul, Brasil";-27,8547406;-52,302682
"4754";4307005;"Erechim";"Rio Grande do Sul";"Erechim, Rio Grande do Sul, Brasil";-27,6350142;-52,2737287
"4755";4307054;"Ernestina";"Rio Grande do Sul";"Ernestina, Rio Grande do Sul, Brasil";-28,4984339;-52,570245
"4756";4307203;"Erval Grande";"Rio Grande do Sul";"Erval Grande, Rio Grande do Sul, Brasil";-27,3910305;-52,5708033
"4757";4307302;"Erval Seco";"Rio Grande do Sul";"Erval Seco, Rio Grande do Sul, Brasil";-27,5511417;-53,5068509
"4758";4307401;"Esmeralda";"Rio Grande do Sul";"Esmeralda, Rio Grande do Sul, Brasil";-28,0543706;-51,1921895
"4759";4307450;"Esperança do Sul";"Rio Grande do Sul";"Esperança do Sul, Rio Grande do Sul, Brasil";-27,3617441;-53,9909735
"4760";4307500;"Espumoso";"Rio Grande do Sul";"Espumoso, Rio Grande do Sul, Brasil";-28,7256961;-52,845375
"4761";4307559;"Estação";"Rio Grande do Sul";"Estação, Rio Grande do Sul, Brasil";-27,9135482;-52,2636098
"4762";4307609;"Estância Velha";"Rio Grande do Sul";"Estância Velha, Rio Grande do Sul, Brasil";-29,6826872;-54,0206201
"4763";4307708;"Esteio";"Rio Grande do Sul";"Esteio, Rio Grande do Sul, Brasil";-29,8519629;-51,1840649
"4764";4307807;"Estrela";"Rio Grande do Sul";"Estrela, Rio Grande do Sul, Brasil";-29,5010544;-51,9622259
"4765";4307815;"Estrela Velha";"Rio Grande do Sul";"Estrela Velha, Rio Grande do Sul, Brasil";-29,1775801;-53,1597522
"4766";4307831;"Eugênio de Castro";"Rio Grande do Sul";"Eugênio de Castro, Rio Grande do Sul, Brasil";-28,5286032;-54,1475171
"4767";4307864;"Fagundes Varela";"Rio Grande do Sul";"Fagundes Varela, Rio Grande do Sul, Brasil";-28,8807514;-51,6987797
"4768";4307906;"Farroupilha";"Rio Grande do Sul";"Farroupilha, Rio Grande do Sul, Brasil";-29,2248594;-51,3405101
"4769";4308003;"Faxinal do Soturno";"Rio Grande do Sul";"Faxinal do Soturno, Rio Grande do Sul, Brasil";-29,5771686;-53,4458039
"4770";4308052;"Faxinalzinho";"Rio Grande do Sul";"Faxinalzinho, Rio Grande do Sul, Brasil";-27,42405;-52,6738683
"4771";4308078;"Fazenda Vilanova";"Rio Grande do Sul";"Fazenda Vilanova, Rio Grande do Sul, Brasil";-29,5885109;-51,8217139
"4772";4308102;"Feliz";"Rio Grande do Sul";"Feliz, Rio Grande do Sul, Brasil";-29,4508907;-51,3077129
"4773";4308201;"Flores da Cunha";"Rio Grande do Sul";"Flores da Cunha, Rio Grande do Sul, Brasil";-29,0301289;-51,1833348
"4774";4308250;"Floriano Peixoto";"Rio Grande do Sul";"Floriano Peixoto, Rio Grande do Sul, Brasil";-27,8603247;-52,0856014
"4775";4308300;"Fontoura Xavier";"Rio Grande do Sul";"Fontoura Xavier, Rio Grande do Sul, Brasil";-28,9816549;-52,3444549
"4776";4308409;"Formigueiro";"Rio Grande do Sul";"Formigueiro, Rio Grande do Sul, Brasil";-29,9982244;-53,502993
"4777";4308433;"Forquetinha";"Rio Grande do Sul";"Forquetinha, Rio Grande do Sul, Brasil";-29,3818753;-52,100802
"4778";4308458;"Fortaleza dos Valos";"Rio Grande do Sul";"Fortaleza dos Valos, Rio Grande do Sul, Brasil";-28,7985959;-53,2249059
"4779";4308508;"Frederico Westphalen";"Rio Grande do Sul";"Frederico Westphalen, Rio Grande do Sul, Brasil";-27,3573124;-53,3963285
"4780";4308607;"Garibaldi";"Rio Grande do Sul";"Garibaldi, Rio Grande do Sul, Brasil";-29,2562252;-51,5269166
"4781";4308656;"Garruchos";"Rio Grande do Sul";"Garruchos, Rio Grande do Sul, Brasil";-28,1892457;-55,6382957
"4782";4308706;"Gaurama";"Rio Grande do Sul";"Gaurama, Rio Grande do Sul, Brasil";-27,5879318;-52,0927072
"4783";4308805;"General Câmara";"Rio Grande do Sul";"General Câmara, Rio Grande do Sul, Brasil";-29,9031729;-51,7611779
"4784";4308854;"Gentil";"Rio Grande do Sul";"Gentil, Rio Grande do Sul, Brasil";-28,4319164;-52,0348747
"4785";4308904;"Getúlio Vargas";"Rio Grande do Sul";"Getúlio Vargas, Rio Grande do Sul, Brasil";-27,8877703;-52,2256893
"4786";4309001;"Giruá";"Rio Grande do Sul";"Giruá, Rio Grande do Sul, Brasil";-28,0276855;-54,3518548
"4787";4309050;"Glorinha";"Rio Grande do Sul";"Glorinha, Rio Grande do Sul, Brasil";-29,8787812;-50,7868752
"4788";4309100;"Gramado";"Rio Grande do Sul";"Gramado, Rio Grande do Sul, Brasil";-29,3787487;-50,872494
"4789";4309126;"Gramado dos Loureiros";"Rio Grande do Sul";"Gramado dos Loureiros, Rio Grande do Sul, Brasil";-27,4439525;-52,9183698
"4790";4309159;"Gramado Xavier";"Rio Grande do Sul";"Gramado Xavier, Rio Grande do Sul, Brasil";-29,270299;-52,5785871
"4791";4309209;"Gravataí";"Rio Grande do Sul";"Gravataí, Rio Grande do Sul, Brasil";-29,9412819;-50,9924649
"4792";4309258;"Guabiju";"Rio Grande do Sul";"Guabiju, Rio Grande do Sul, Brasil";-28,5417412;-51,691092
"4793";4309308;"Guaíba";"Rio Grande do Sul";"Guaíba, Rio Grande do Sul, Brasil";-30,1097391;-51,3153789
"4794";4309407;"Guaporé";"Rio Grande do Sul";"Guaporé, Rio Grande do Sul, Brasil";-28,8474699;-51,8907719
"4795";4309506;"Guarani das Missões";"Rio Grande do Sul";"Guarani das Missões, Rio Grande do Sul, Brasil";-28,1491169;-54,5629369
"4796";4309555;"Harmonia";"Rio Grande do Sul";"Harmonia, Rio Grande do Sul, Brasil";-31,3282889;-52,2708139
"4797";4307104;"Herval";"Rio Grande do Sul";"Herval, Rio Grande do Sul, Brasil";-32,0260805;-53,3951332
"4798";4309571;"Herveiras";"Rio Grande do Sul";"Herveiras, Rio Grande do Sul, Brasil";-29,4544866;-52,6529234
"4799";4309605;"Horizontina";"Rio Grande do Sul";"Horizontina, Rio Grande do Sul, Brasil";-27,6279309;-54,3090255
"4800";4309654;"Hulha Negra";"Rio Grande do Sul";"Hulha Negra, Rio Grande do Sul, Brasil";-31,4074738;-53,8699534
"4801";4309704;"Humaitá";"Rio Grande do Sul";"Humaitá, Rio Grande do Sul, Brasil";-29,1605157;-51,5155108
"4802";4309753;"Ibarama";"Rio Grande do Sul";"Ibarama, Rio Grande do Sul, Brasil";-29,4211689;-53,1311498
"4803";4309803;"Ibiaçá";"Rio Grande do Sul";"Ibiaçá, Rio Grande do Sul, Brasil";-28,0565559;-51,8598509
"4804";4309902;"Ibiraiaras";"Rio Grande do Sul";"Ibiraiaras, Rio Grande do Sul, Brasil";-28,3705671;-51,6366968
"4805";4309951;"Ibirapuitã";"Rio Grande do Sul";"Ibirapuitã, Rio Grande do Sul, Brasil";-28,6226502;-52,5170576
"4806";4310009;"Ibirubá";"Rio Grande do Sul";"Ibirubá, Rio Grande do Sul, Brasil";-28,6301609;-53,0961239
"4807";4310108;"Igrejinha";"Rio Grande do Sul";"Igrejinha, Rio Grande do Sul, Brasil";-29,5693179;-50,7918939
"4808";4310207;"Ijuí";"Rio Grande do Sul";"Ijuí, Rio Grande do Sul, Brasil";-28,3880479;-53,9199599
"4809";4310306;"Ilópolis";"Rio Grande do Sul";"Ilópolis, Rio Grande do Sul, Brasil";-28,9282499;-52,1258159
"4810";4310330;"Imbé";"Rio Grande do Sul";"Imbé, Rio Grande do Sul, Brasil";-29,9752689;-50,1280679
"4811";4310363;"Imigrante";"Rio Grande do Sul";"Imigrante, Rio Grande do Sul, Brasil";-29,3507759;-51,7747519
"4812";4310405;"Independência";"Rio Grande do Sul";"Independência, Rio Grande do Sul, Brasil";-30,3216336;-54,3220387
"4813";4310413;"Inhacorá";"Rio Grande do Sul";"Inhacorá, Rio Grande do Sul, Brasil";-27,881232;-54,0214329
"4814";4310439;"Ipê";"Rio Grande do Sul";"Ipê, Rio Grande do Sul, Brasil";-28,8184145;-51,2806193
"4815";4310462;"Ipiranga do Sul";"Rio Grande do Sul";"Ipiranga do Sul, Rio Grande do Sul, Brasil";-27,9367582;-52,4251555
"4816";4310504;"Iraí";"Rio Grande do Sul";"Iraí, Rio Grande do Sul, Brasil";-27,19507;-53,2543275
"4817";4310538;"Itaara";"Rio Grande do Sul";"Itaara, Rio Grande do Sul, Brasil";-29,6071164;-53,755784
"4818";4310553;"Itacurubi";"Rio Grande do Sul";"Itacurubi, Rio Grande do Sul, Brasil";-28,7962477;-55,2360597
"4819";4310579;"Itapuca";"Rio Grande do Sul";"Itapuca, Rio Grande do Sul, Brasil";-28,7801017;-52,1726722
"4820";4310603;"Itaqui";"Rio Grande do Sul";"Itaqui, Rio Grande do Sul, Brasil";-29,1310509;-56,5514779
"4821";4310652;"Itati";"Rio Grande do Sul";"Itati, Rio Grande do Sul, Brasil";-29,4918876;-50,1020709
"4822";4310702;"Itatiba do Sul";"Rio Grande do Sul";"Itatiba do Sul, Rio Grande do Sul, Brasil";-27,3846309;-52,4537759
"4823";4310751;"Ivorá";"Rio Grande do Sul";"Ivorá, Rio Grande do Sul, Brasil";-29,5196813;-53,5804504
"4824";4310801;"Ivoti";"Rio Grande do Sul";"Ivoti, Rio Grande do Sul, Brasil";-29,5934056;-51,1599402
"4825";4310850;"Jaboticaba";"Rio Grande do Sul";"Jaboticaba, Rio Grande do Sul, Brasil";-27,6346941;-53,276158
"4826";4310876;"Jacuizinho";"Rio Grande do Sul";"Jacuizinho, Rio Grande do Sul, Brasil";-29,0342212;-53,0534956
"4827";4310900;"Jacutinga";"Rio Grande do Sul";"Jacutinga, Rio Grande do Sul, Brasil";-27,7291349;-52,5372399
"4828";4311007;"Jaguarão";"Rio Grande do Sul";"Jaguarão, Rio Grande do Sul, Brasil";-32,5669464;-53,3759546
"4829";4311106;"Jaguari";"Rio Grande do Sul";"Jaguari, Rio Grande do Sul, Brasil";-29,4981429;-54,6931867
"4830";4311122;"Jaquirana";"Rio Grande do Sul";"Jaquirana, Rio Grande do Sul, Brasil";-28,8836756;-50,3580097
"4831";4311130;"Jari";"Rio Grande do Sul";"Jari, Rio Grande do Sul, Brasil";-29,2922339;-54,2237109
"4832";4311155;"Jóia";"Rio Grande do Sul";"Jóia, Rio Grande do Sul, Brasil";-28,6465035;-54,1199164
"4833";4311205;"Júlio de Castilhos";"Rio Grande do Sul";"Júlio de Castilhos, Rio Grande do Sul, Brasil";-29,19930565;-53,6796428875
"4834";4311239;"Lagoa Bonita do Sul";"Rio Grande do Sul";"Lagoa Bonita do Sul, Rio Grande do Sul, Brasil";-29,4903816;-53,0145711
"4835";4311270;"Lagoa dos Três Cantos";"Rio Grande do Sul";"Lagoa dos Três Cantos, Rio Grande do Sul, Brasil";-28,5668646;-52,8581636
"4836";4311304;"Lagoa Vermelha";"Rio Grande do Sul";"Lagoa Vermelha, Rio Grande do Sul, Brasil";-28,2094377;-51,5270314
"4837";4311254;"Lagoão";"Rio Grande do Sul";"Lagoão, Rio Grande do Sul, Brasil";-29,2242091;-52,773861
"4838";4311403;"Lajeado";"Rio Grande do Sul";"Lajeado, Rio Grande do Sul, Brasil";-29,4563207;-51,9633969
"4839";4311429;"Lajeado do Bugre";"Rio Grande do Sul";"Lajeado do Bugre, Rio Grande do Sul, Brasil";-27,6903261;-53,1811906
"4840";4311502;"Lavras do Sul";"Rio Grande do Sul";"Lavras do Sul, Rio Grande do Sul, Brasil";-30,8118056;-53,8982855
"4841";4311601;"Liberato Salzano";"Rio Grande do Sul";"Liberato Salzano, Rio Grande do Sul, Brasil";-27,6007731;-53,0725267
"4842";4311627;"Lindolfo Collor";"Rio Grande do Sul";"Lindolfo Collor, Rio Grande do Sul, Brasil";-29,5964323;-51,2078978
"4843";4311643;"Linha Nova";"Rio Grande do Sul";"Linha Nova, Rio Grande do Sul, Brasil";-29,3274831;-50,951904
"4844";4311718;"Maçambará";"Rio Grande do Sul";"Maçambará, Rio Grande do Sul, Brasil";-29,1444849;-56,0674439
"4845";4311700;"Machadinho";"Rio Grande do Sul";"Machadinho, Rio Grande do Sul, Brasil";-27,5658903;-51,6677056
"4846";4311734;"Mampituba";"Rio Grande do Sul";"Mampituba, Rio Grande do Sul, Brasil";-29,2128225;-49,9344526
"4847";4311759;"Manoel Viana";"Rio Grande do Sul";"Manoel Viana, Rio Grande do Sul, Brasil";-29,5859349;-55,4841119
"4848";4311775;"Maquiné";"Rio Grande do Sul";"Maquiné, Rio Grande do Sul, Brasil";-29,6756371;-50,2056316
"4849";4311791;"Maratá";"Rio Grande do Sul";"Maratá, Rio Grande do Sul, Brasil";-29,5491522;-51,5554021
"4850";4311809;"Marau";"Rio Grande do Sul";"Marau, Rio Grande do Sul, Brasil";-28,4493465;-52,200194
"4851";4311908;"Marcelino Ramos";"Rio Grande do Sul";"Marcelino Ramos, Rio Grande do Sul, Brasil";-27,4619026;-51,907853
"4852";4311981;"Mariana Pimentel";"Rio Grande do Sul";"Mariana Pimentel, Rio Grande do Sul, Brasil";-30,3536855;-51,5832774
"4853";4312005;"Mariano Moro";"Rio Grande do Sul";"Mariano Moro, Rio Grande do Sul, Brasil";-27,3541971;-52,1469052
"4854";4312054;"Marques de Souza";"Rio Grande do Sul";"Marques de Souza, Rio Grande do Sul, Brasil";-29,3275641;-52,09618
"4855";4312104;"Mata";"Rio Grande do Sul";"Mata, Rio Grande do Sul, Brasil";-29,5637642;-54,4590897
"4856";4312138;"Mato Castelhano";"Rio Grande do Sul";"Mato Castelhano, Rio Grande do Sul, Brasil";-28,2782728;-52,194811
"4857";4312153;"Mato Leitão";"Rio Grande do Sul";"Mato Leitão, Rio Grande do Sul, Brasil";-29,5284739;-52,1277599
"4858";4312179;"Mato Queimado";"Rio Grande do Sul";"Mato Queimado, Rio Grande do Sul, Brasil";-28,2578219;-54,6170899
"4859";4312203;"Maximiliano de Almeida";"Rio Grande do Sul";"Maximiliano de Almeida, Rio Grande do Sul, Brasil";-27,6326511;-51,8046767
"4860";4312252;"Minas do Leão";"Rio Grande do Sul";"Minas do Leão, Rio Grande do Sul, Brasil";-30,1394995;-52,0447807
"4861";4312302;"Miraguaí";"Rio Grande do Sul";"Miraguaí, Rio Grande do Sul, Brasil";-27,494365;-53,6874222
"4862";4312351;"Montauri";"Rio Grande do Sul";"Montauri, Rio Grande do Sul, Brasil";-28,6501656;-52,0757638
"4863";4312377;"Monte Alegre dos Campos";"Rio Grande do Sul";"Monte Alegre dos Campos, Rio Grande do Sul, Brasil";-28,6836473;-50,7819141
"4864";4312385;"Monte Belo do Sul";"Rio Grande do Sul";"Monte Belo do Sul, Rio Grande do Sul, Brasil";-29,1639286;-51,6340333
"4865";4312401;"Montenegro";"Rio Grande do Sul";"Montenegro, Rio Grande do Sul, Brasil";-29,6826111;-51,4687454
"4866";4312427;"Mormaço";"Rio Grande do Sul";"Mormaço, Rio Grande do Sul, Brasil";-28,6936367;-52,6926181
"4867";4312443;"Morrinhos do Sul";"Rio Grande do Sul";"Morrinhos do Sul, Rio Grande do Sul, Brasil";-29,3653781;-49,9314424
"4868";4312450;"Morro Redondo";"Rio Grande do Sul";"Morro Redondo, Rio Grande do Sul, Brasil";-31,5921147;-52,6257668
"4869";4312476;"Morro Reuter";"Rio Grande do Sul";"Morro Reuter, Rio Grande do Sul, Brasil";-29,5389518;-51,0818863
"4870";4312500;"Mostardas";"Rio Grande do Sul";"Mostardas, Rio Grande do Sul, Brasil";-31,1053799;-50,9166919
"4871";4312609;"Muçum";"Rio Grande do Sul";"Muçum, Rio Grande do Sul, Brasil";-29,1671843;-51,8741352
"4872";4312617;"Muitos Capões";"Rio Grande do Sul";"Muitos Capões, Rio Grande do Sul, Brasil";-28,3162855;-51,1836225
"4873";4312625;"Muliterno";"Rio Grande do Sul";"Muliterno, Rio Grande do Sul, Brasil";-28,3295988;-51,7682437
"4874";4312658;"Não-Me-Toque";"Rio Grande do Sul";"Não-Me-Toque, Rio Grande do Sul, Brasil";-28,4575506;-52,8196546
"4875";4312674;"Nicolau Vergueiro";"Rio Grande do Sul";"Nicolau Vergueiro, Rio Grande do Sul, Brasil";-28,5361986;-52,4631711
"4876";4312708;"Nonoai";"Rio Grande do Sul";"Nonoai, Rio Grande do Sul, Brasil";-27,3660881;-52,7717852
"4877";4312757;"Nova Alvorada";"Rio Grande do Sul";"Nova Alvorada, Rio Grande do Sul, Brasil";-28,6771155;-52,1670365
"4878";4312807;"Nova Araçá";"Rio Grande do Sul";"Nova Araçá, Rio Grande do Sul, Brasil";-28,6610542;-51,7425747
"4879";4312906;"Nova Bassano";"Rio Grande do Sul";"Nova Bassano, Rio Grande do Sul, Brasil";-28,7304073;-51,7034688
"4880";4312955;"Nova Boa Vista";"Rio Grande do Sul";"Nova Boa Vista, Rio Grande do Sul, Brasil";-27,9932069;-52,9798022
"4881";4313003;"Nova Bréscia";"Rio Grande do Sul";"Nova Bréscia, Rio Grande do Sul, Brasil";-29,2158736;-52,0290187
"4882";4313011;"Nova Candelária";"Rio Grande do Sul";"Nova Candelária, Rio Grande do Sul, Brasil";-27,6110758;-54,1065401
"4883";4313037;"Nova Esperança do Sul";"Rio Grande do Sul";"Nova Esperança do Sul, Rio Grande do Sul, Brasil";-29,4102155;-54,8287782
"4884";4313060;"Nova Hartz";"Rio Grande do Sul";"Nova Hartz, Rio Grande do Sul, Brasil";-29,584239;-50,9043245
"4885";4313086;"Nova Pádua";"Rio Grande do Sul";"Nova Pádua, Rio Grande do Sul, Brasil";-29,0283513;-51,307598
"4886";4313102;"Nova Palma";"Rio Grande do Sul";"Nova Palma, Rio Grande do Sul, Brasil";-29,43185175;-53,4600643663936
"4887";4313201;"Nova Petrópolis";"Rio Grande do Sul";"Nova Petrópolis, Rio Grande do Sul, Brasil";-29,3753477;-51,1115661
"4888";4313300;"Nova Prata";"Rio Grande do Sul";"Nova Prata, Rio Grande do Sul, Brasil";-28,7843979;-51,6105401
"4889";4313334;"Nova Ramada";"Rio Grande do Sul";"Nova Ramada, Rio Grande do Sul, Brasil";-28,0823555;-53,7065574
"4890";4313359;"Nova Roma do Sul";"Rio Grande do Sul";"Nova Roma do Sul, Rio Grande do Sul, Brasil";-28,9881729;-51,4095109
"4891";4313375;"Nova Santa Rita";"Rio Grande do Sul";"Nova Santa Rita, Rio Grande do Sul, Brasil";-29,8489971;-51,2764274
"4892";4313490;"Novo Barreiro";"Rio Grande do Sul";"Novo Barreiro, Rio Grande do Sul, Brasil";-27,9076999;-53,1102919
"4893";4313391;"Novo Cabrais";"Rio Grande do Sul";"Novo Cabrais, Rio Grande do Sul, Brasil";-29,7337519;-52,9489399
"4894";4313409;"Novo Hamburgo";"Rio Grande do Sul";"Novo Hamburgo, Rio Grande do Sul, Brasil";-29,6905704;-51,1429034
"4895";4313425;"Novo Machado";"Rio Grande do Sul";"Novo Machado, Rio Grande do Sul, Brasil";-27,5780462;-54,5010395
"4896";4313441;"Novo Tiradentes";"Rio Grande do Sul";"Novo Tiradentes, Rio Grande do Sul, Brasil";-27,564921;-53,1837097
"4897";4313466;"Novo Xingu";"Rio Grande do Sul";"Novo Xingu, Rio Grande do Sul, Brasil";-27,7482332;-53,0629706
"4898";4313508;"Osório";"Rio Grande do Sul";"Osório, Rio Grande do Sul, Brasil";-29,8890327;-50,2730223
"4899";4313607;"Paim Filho";"Rio Grande do Sul";"Paim Filho, Rio Grande do Sul, Brasil";-27,7075069;-51,7622016
"4900";4313656;"Palmares do Sul";"Rio Grande do Sul";"Palmares do Sul, Rio Grande do Sul, Brasil";-30,2580115;-50,5098163
"4901";4313706;"Palmeira das Missões";"Rio Grande do Sul";"Palmeira das Missões, Rio Grande do Sul, Brasil";-27,9010518;-53,3135926
"4902";4313805;"Palmitinho";"Rio Grande do Sul";"Palmitinho, Rio Grande do Sul, Brasil";-27,3553373;-53,5575967
"4903";4313904;"Panambi";"Rio Grande do Sul";"Panambi, Rio Grande do Sul, Brasil";-28,2898541;-53,5018219
"4904";4313953;"Pantano Grande";"Rio Grande do Sul";"Pantano Grande, Rio Grande do Sul, Brasil";-30,1907941;-52,372177
"4905";4314001;"Paraí";"Rio Grande do Sul";"Paraí, Rio Grande do Sul, Brasil";-28,5966771;-51,7851425
"4906";4314027;"Paraíso do Sul";"Rio Grande do Sul";"Paraíso do Sul, Rio Grande do Sul, Brasil";-29,7311547;-53,1777337
"4907";4314035;"Pareci Novo";"Rio Grande do Sul";"Pareci Novo, Rio Grande do Sul, Brasil";-29,6418437;-51,4037418
"4908";4314050;"Parobé";"Rio Grande do Sul";"Parobé, Rio Grande do Sul, Brasil";-29,6242569;-50,8311799
"4909";4314068;"Passa Sete";"Rio Grande do Sul";"Passa Sete, Rio Grande do Sul, Brasil";-29,4498382;-52,9652171
"4910";4314076;"Passo do Sobrado";"Rio Grande do Sul";"Passo do Sobrado, Rio Grande do Sul, Brasil";-29,7480409;-52,2747579
"4911";4314100;"Passo Fundo";"Rio Grande do Sul";"Passo Fundo, Rio Grande do Sul, Brasil";-28,2616137;-52,4089047
"4912";4314134;"Paulo Bento";"Rio Grande do Sul";"Paulo Bento, Rio Grande do Sul, Brasil";-27,7034384;-52,4220173
"4913";4314159;"Paverama";"Rio Grande do Sul";"Paverama, Rio Grande do Sul, Brasil";-29,5521032;-51,7343768
"4914";4314175;"Pedras Altas";"Rio Grande do Sul";"Pedras Altas, Rio Grande do Sul, Brasil";-31,7324041;-53,5854239
"4915";4314209;"Pedro Osório";"Rio Grande do Sul";"Pedro Osório, Rio Grande do Sul, Brasil";-31,8642429;-52,8183889
"4916";4314308;"Pejuçara";"Rio Grande do Sul";"Pejuçara, Rio Grande do Sul, Brasil";-28,4217645;-53,6554253
"4917";4314407;"Pelotas";"Rio Grande do Sul";"Pelotas, Rio Grande do Sul, Brasil";-31,7700103;-52,3411542
"4918";4314423;"Picada Café";"Rio Grande do Sul";"Picada Café, Rio Grande do Sul, Brasil";-29,4464209;-51,1367249
"4919";4314456;"Pinhal";"Rio Grande do Sul";"Pinhal, Rio Grande do Sul, Brasil";-27,5114157;-53,2163813
"4920";4314464;"Pinhal da Serra";"Rio Grande do Sul";"Pinhal da Serra, Rio Grande do Sul, Brasil";-27,8743528;-51,1706148
"4921";4314472;"Pinhal Grande";"Rio Grande do Sul";"Pinhal Grande, Rio Grande do Sul, Brasil";-29,3490894;-53,3314219
