codmun;nome;uf;string
4312757;Nova Alvorada;Rio Grande do Sul;Nova Alvorada, Rio Grande do Sul, Brasil
4312807;Nova Araçá;Rio Grande do Sul;Nova Araçá, Rio Grande do Sul, Brasil
4312906;Nova Bassano;Rio Grande do Sul;Nova Bassano, Rio Grande do Sul, Brasil
4312955;Nova Boa Vista;Rio Grande do Sul;Nova Boa Vista, Rio Grande do Sul, Brasil
4313003;Nova Bréscia;Rio Grande do Sul;Nova Bréscia, Rio Grande do Sul, Brasil
4313011;Nova Candelária;Rio Grande do Sul;Nova Candelária, Rio Grande do Sul, Brasil
4313037;Nova Esperança do Sul;Rio Grande do Sul;Nova Esperança do Sul, Rio Grande do Sul, Brasil
4313060;Nova Hartz;Rio Grande do Sul;Nova Hartz, Rio Grande do Sul, Brasil
4313086;Nova Pádua;Rio Grande do Sul;Nova Pádua, Rio Grande do Sul, Brasil
4313102;Nova Palma;Rio Grande do Sul;Nova Palma, Rio Grande do Sul, Brasil
4313201;Nova Petrópolis;Rio Grande do Sul;Nova Petrópolis, Rio Grande do Sul, Brasil
4313300;Nova Prata;Rio Grande do Sul;Nova Prata, Rio Grande do Sul, Brasil
4313334;Nova Ramada;Rio Grande do Sul;Nova Ramada, Rio Grande do Sul, Brasil
4313359;Nova Roma do Sul;Rio Grande do Sul;Nova Roma do Sul, Rio Grande do Sul, Brasil
4313375;Nova Santa Rita;Rio Grande do Sul;Nova Santa Rita, Rio Grande do Sul, Brasil
4313490;Novo Barreiro;Rio Grande do Sul;Novo Barreiro, Rio Grande do Sul, Brasil
4313391;Novo Cabrais;Rio Grande do Sul;Novo Cabrais, Rio Grande do Sul, Brasil
4313409;Novo Hamburgo;Rio Grande do Sul;Novo Hamburgo, Rio Grande do Sul, Brasil
4313425;Novo Machado;Rio Grande do Sul;Novo Machado, Rio Grande do Sul, Brasil
4313441;Novo Tiradentes;Rio Grande do Sul;Novo Tiradentes, Rio Grande do Sul, Brasil
4313466;Novo Xingu;Rio Grande do Sul;Novo Xingu, Rio Grande do Sul, Brasil
4313508;Osório;Rio Grande do Sul;Osório, Rio Grande do Sul, Brasil
4313607;Paim Filho;Rio Grande do Sul;Paim Filho, Rio Grande do Sul, Brasil
4313656;Palmares do Sul;Rio Grande do Sul;Palmares do Sul, Rio Grande do Sul, Brasil
4313706;Palmeira das Missões;Rio Grande do Sul;Palmeira das Missões, Rio Grande do Sul, Brasil
4313805;Palmitinho;Rio Grande do Sul;Palmitinho, Rio Grande do Sul, Brasil
4313904;Panambi;Rio Grande do Sul;Panambi, Rio Grande do Sul, Brasil
4313953;Pantano Grande;Rio Grande do Sul;Pantano Grande, Rio Grande do Sul, Brasil
4314001;Paraí;Rio Grande do Sul;Paraí, Rio Grande do Sul, Brasil
4314027;Paraíso do Sul;Rio Grande do Sul;Paraíso do Sul, Rio Grande do Sul, Brasil
4314035;Pareci Novo;Rio Grande do Sul;Pareci Novo, Rio Grande do Sul, Brasil
4314050;Parobé;Rio Grande do Sul;Parobé, Rio Grande do Sul, Brasil
4314068;Passa Sete;Rio Grande do Sul;Passa Sete, Rio Grande do Sul, Brasil
4314076;Passo do Sobrado;Rio Grande do Sul;Passo do Sobrado, Rio Grande do Sul, Brasil
4314100;Passo Fundo;Rio Grande do Sul;Passo Fundo, Rio Grande do Sul, Brasil
4314134;Paulo Bento;Rio Grande do Sul;Paulo Bento, Rio Grande do Sul, Brasil
4314159;Paverama;Rio Grande do Sul;Paverama, Rio Grande do Sul, Brasil
4314175;Pedras Altas;Rio Grande do Sul;Pedras Altas, Rio Grande do Sul, Brasil
4314209;Pedro Osório;Rio Grande do Sul;Pedro Osório, Rio Grande do Sul, Brasil
4314308;Pejuçara;Rio Grande do Sul;Pejuçara, Rio Grande do Sul, Brasil
4314407;Pelotas;Rio Grande do Sul;Pelotas, Rio Grande do Sul, Brasil
4314423;Picada Café;Rio Grande do Sul;Picada Café, Rio Grande do Sul, Brasil
4314456;Pinhal;Rio Grande do Sul;Pinhal, Rio Grande do Sul, Brasil
4314464;Pinhal da Serra;Rio Grande do Sul;Pinhal da Serra, Rio Grande do Sul, Brasil
4314472;Pinhal Grande;Rio Grande do Sul;Pinhal Grande, Rio Grande do Sul, Brasil
4314498;Pinheirinho do Vale;Rio Grande do Sul;Pinheirinho do Vale, Rio Grande do Sul, Brasil
4314506;Pinheiro Machado;Rio Grande do Sul;Pinheiro Machado, Rio Grande do Sul, Brasil
4314548;Pinto Bandeira;Rio Grande do Sul;Pinto Bandeira, Rio Grande do Sul, Brasil
4314555;Pirapó;Rio Grande do Sul;Pirapó, Rio Grande do Sul, Brasil
4314605;Piratini;Rio Grande do Sul;Piratini, Rio Grande do Sul, Brasil
4314704;Planalto;Rio Grande do Sul;Planalto, Rio Grande do Sul, Brasil
4314753;Poço das Antas;Rio Grande do Sul;Poço das Antas, Rio Grande do Sul, Brasil
4314779;Pontão;Rio Grande do Sul;Pontão, Rio Grande do Sul, Brasil
4314787;Ponte Preta;Rio Grande do Sul;Ponte Preta, Rio Grande do Sul, Brasil
4314803;Portão;Rio Grande do Sul;Portão, Rio Grande do Sul, Brasil
4314902;Porto Alegre;Rio Grande do Sul;Porto Alegre, Rio Grande do Sul, Brasil
4315008;Porto Lucena;Rio Grande do Sul;Porto Lucena, Rio Grande do Sul, Brasil
4315057;Porto Mauá;Rio Grande do Sul;Porto Mauá, Rio Grande do Sul, Brasil
4315073;Porto Vera Cruz;Rio Grande do Sul;Porto Vera Cruz, Rio Grande do Sul, Brasil
4315107;Porto Xavier;Rio Grande do Sul;Porto Xavier, Rio Grande do Sul, Brasil
4315131;Pouso Novo;Rio Grande do Sul;Pouso Novo, Rio Grande do Sul, Brasil
4315149;Presidente Lucena;Rio Grande do Sul;Presidente Lucena, Rio Grande do Sul, Brasil
4315156;Progresso;Rio Grande do Sul;Progresso, Rio Grande do Sul, Brasil
4315172;Protásio Alves;Rio Grande do Sul;Protásio Alves, Rio Grande do Sul, Brasil
4315206;Putinga;Rio Grande do Sul;Putinga, Rio Grande do Sul, Brasil
4315305;Quaraí;Rio Grande do Sul;Quaraí, Rio Grande do Sul, Brasil
4315313;Quatro Irmãos;Rio Grande do Sul;Quatro Irmãos, Rio Grande do Sul, Brasil
4315321;Quevedos;Rio Grande do Sul;Quevedos, Rio Grande do Sul, Brasil
4315354;Quinze de Novembro;Rio Grande do Sul;Quinze de Novembro, Rio Grande do Sul, Brasil
4315404;Redentora;Rio Grande do Sul;Redentora, Rio Grande do Sul, Brasil
4315453;Relvado;Rio Grande do Sul;Relvado, Rio Grande do Sul, Brasil
4315503;Restinga Sêca;Rio Grande do Sul;Restinga Sêca, Rio Grande do Sul, Brasil
4315552;Rio dos Índios;Rio Grande do Sul;Rio dos Índios, Rio Grande do Sul, Brasil
4315602;Rio Grande;Rio Grande do Sul;Rio Grande, Rio Grande do Sul, Brasil
4315701;Rio Pardo;Rio Grande do Sul;Rio Pardo, Rio Grande do Sul, Brasil
4315750;Riozinho;Rio Grande do Sul;Riozinho, Rio Grande do Sul, Brasil
4315800;Roca Sales;Rio Grande do Sul;Roca Sales, Rio Grande do Sul, Brasil
4315909;Rodeio Bonito;Rio Grande do Sul;Rodeio Bonito, Rio Grande do Sul, Brasil
4315958;Rolador;Rio Grande do Sul;Rolador, Rio Grande do Sul, Brasil
4316006;Rolante;Rio Grande do Sul;Rolante, Rio Grande do Sul, Brasil
4316105;Ronda Alta;Rio Grande do Sul;Ronda Alta, Rio Grande do Sul, Brasil
4316204;Rondinha;Rio Grande do Sul;Rondinha, Rio Grande do Sul, Brasil
4316303;Roque Gonzales;Rio Grande do Sul;Roque Gonzales, Rio Grande do Sul, Brasil
4316402;Rosário do Sul;Rio Grande do Sul;Rosário do Sul, Rio Grande do Sul, Brasil
4316428;Sagrada Família;Rio Grande do Sul;Sagrada Família, Rio Grande do Sul, Brasil
4316436;Saldanha Marinho;Rio Grande do Sul;Saldanha Marinho, Rio Grande do Sul, Brasil
4316451;Salto do Jacuí;Rio Grande do Sul;Salto do Jacuí, Rio Grande do Sul, Brasil
4316477;Salvador das Missões;Rio Grande do Sul;Salvador das Missões, Rio Grande do Sul, Brasil
4316501;Salvador do Sul;Rio Grande do Sul;Salvador do Sul, Rio Grande do Sul, Brasil
4316600;Sananduva;Rio Grande do Sul;Sananduva, Rio Grande do Sul, Brasil
4316709;Santa Bárbara do Sul;Rio Grande do Sul;Santa Bárbara do Sul, Rio Grande do Sul, Brasil
4316733;Santa Cecília do Sul;Rio Grande do Sul;Santa Cecília do Sul, Rio Grande do Sul, Brasil
4316758;Santa Clara do Sul;Rio Grande do Sul;Santa Clara do Sul, Rio Grande do Sul, Brasil
4316808;Santa Cruz do Sul;Rio Grande do Sul;Santa Cruz do Sul, Rio Grande do Sul, Brasil
4316972;Santa Margarida do Sul;Rio Grande do Sul;Santa Margarida do Sul, Rio Grande do Sul, Brasil
4316907;Santa Maria;Rio Grande do Sul;Santa Maria, Rio Grande do Sul, Brasil
4316956;Santa Maria do Herval;Rio Grande do Sul;Santa Maria do Herval, Rio Grande do Sul, Brasil
4317202;Santa Rosa;Rio Grande do Sul;Santa Rosa, Rio Grande do Sul, Brasil
4317251;Santa Tereza;Rio Grande do Sul;Santa Tereza, Rio Grande do Sul, Brasil
4317301;Santa Vitória do Palmar;Rio Grande do Sul;Santa Vitória do Palmar, Rio Grande do Sul, Brasil
4317004;Santana da Boa Vista;Rio Grande do Sul;Santana da Boa Vista, Rio Grande do Sul, Brasil
4317103;Sant'Ana do Livramento;Rio Grande do Sul;Sant'Ana do Livramento, Rio Grande do Sul, Brasil
4317400;Santiago;Rio Grande do Sul;Santiago, Rio Grande do Sul, Brasil
4317509;Santo Ângelo;Rio Grande do Sul;Santo Ângelo, Rio Grande do Sul, Brasil
4317608;Santo Antônio da Patrulha;Rio Grande do Sul;Santo Antônio da Patrulha, Rio Grande do Sul, Brasil
4317707;Santo Antônio das Missões;Rio Grande do Sul;Santo Antônio das Missões, Rio Grande do Sul, Brasil
4317558;Santo Antônio do Palma;Rio Grande do Sul;Santo Antônio do Palma, Rio Grande do Sul, Brasil
4317756;Santo Antônio do Planalto;Rio Grande do Sul;Santo Antônio do Planalto, Rio Grande do Sul, Brasil
4317806;Santo Augusto;Rio Grande do Sul;Santo Augusto, Rio Grande do Sul, Brasil
4317905;Santo Cristo;Rio Grande do Sul;Santo Cristo, Rio Grande do Sul, Brasil
4317954;Santo Expedito do Sul;Rio Grande do Sul;Santo Expedito do Sul, Rio Grande do Sul, Brasil
4318002;São Borja;Rio Grande do Sul;São Borja, Rio Grande do Sul, Brasil
4318051;São Domingos do Sul;Rio Grande do Sul;São Domingos do Sul, Rio Grande do Sul, Brasil
4318101;São Francisco de Assis;Rio Grande do Sul;São Francisco de Assis, Rio Grande do Sul, Brasil
4318200;São Francisco de Paula;Rio Grande do Sul;São Francisco de Paula, Rio Grande do Sul, Brasil
4318309;São Gabriel;Rio Grande do Sul;São Gabriel, Rio Grande do Sul, Brasil
4318408;São Jerônimo;Rio Grande do Sul;São Jerônimo, Rio Grande do Sul, Brasil
4318424;São João da Urtiga;Rio Grande do Sul;São João da Urtiga, Rio Grande do Sul, Brasil
4318432;São João do Polêsine;Rio Grande do Sul;São João do Polêsine, Rio Grande do Sul, Brasil
4318440;São Jorge;Rio Grande do Sul;São Jorge, Rio Grande do Sul, Brasil
4318457;São José das Missões;Rio Grande do Sul;São José das Missões, Rio Grande do Sul, Brasil
4318465;São José do Herval;Rio Grande do Sul;São José do Herval, Rio Grande do Sul, Brasil
4318481;São José do Hortêncio;Rio Grande do Sul;São José do Hortêncio, Rio Grande do Sul, Brasil
4318499;São José do Inhacorá;Rio Grande do Sul;São José do Inhacorá, Rio Grande do Sul, Brasil
4318507;São José do Norte;Rio Grande do Sul;São José do Norte, Rio Grande do Sul, Brasil
4318606;São José do Ouro;Rio Grande do Sul;São José do Ouro, Rio Grande do Sul, Brasil
4318614;São José do Sul;Rio Grande do Sul;São José do Sul, Rio Grande do Sul, Brasil
4318622;São José dos Ausentes;Rio Grande do Sul;São José dos Ausentes, Rio Grande do Sul, Brasil
4318705;São Leopoldo;Rio Grande do Sul;São Leopoldo, Rio Grande do Sul, Brasil
4318804;São Lourenço do Sul;Rio Grande do Sul;São Lourenço do Sul, Rio Grande do Sul, Brasil
4318903;São Luiz Gonzaga;Rio Grande do Sul;São Luiz Gonzaga, Rio Grande do Sul, Brasil
4319000;São Marcos;Rio Grande do Sul;São Marcos, Rio Grande do Sul, Brasil
4319109;São Martinho;Rio Grande do Sul;São Martinho, Rio Grande do Sul, Brasil
4319125;São Martinho da Serra;Rio Grande do Sul;São Martinho da Serra, Rio Grande do Sul, Brasil
4319158;São Miguel das Missões;Rio Grande do Sul;São Miguel das Missões, Rio Grande do Sul, Brasil
4319208;São Nicolau;Rio Grande do Sul;São Nicolau, Rio Grande do Sul, Brasil
4319307;São Paulo das Missões;Rio Grande do Sul;São Paulo das Missões, Rio Grande do Sul, Brasil
4319356;São Pedro da Serra;Rio Grande do Sul;São Pedro da Serra, Rio Grande do Sul, Brasil
4319364;São Pedro das Missões;Rio Grande do Sul;São Pedro das Missões, Rio Grande do Sul, Brasil
4319372;São Pedro do Butiá;Rio Grande do Sul;São Pedro do Butiá, Rio Grande do Sul, Brasil
4319406;São Pedro do Sul;Rio Grande do Sul;São Pedro do Sul, Rio Grande do Sul, Brasil
4319505;São Sebastião do Caí;Rio Grande do Sul;São Sebastião do Caí, Rio Grande do Sul, Brasil
4319604;São Sepé;Rio Grande do Sul;São Sepé, Rio Grande do Sul, Brasil
4319703;São Valentim;Rio Grande do Sul;São Valentim, Rio Grande do Sul, Brasil
4319711;São Valentim do Sul;Rio Grande do Sul;São Valentim do Sul, Rio Grande do Sul, Brasil
4319737;São Valério do Sul;Rio Grande do Sul;São Valério do Sul, Rio Grande do Sul, Brasil
4319752;São Vendelino;Rio Grande do Sul;São Vendelino, Rio Grande do Sul, Brasil
4319802;São Vicente do Sul;Rio Grande do Sul;São Vicente do Sul, Rio Grande do Sul, Brasil
4319901;Sapiranga;Rio Grande do Sul;Sapiranga, Rio Grande do Sul, Brasil
4320008;Sapucaia do Sul;Rio Grande do Sul;Sapucaia do Sul, Rio Grande do Sul, Brasil
4320107;Sarandi;Rio Grande do Sul;Sarandi, Rio Grande do Sul, Brasil
4320206;Seberi;Rio Grande do Sul;Seberi, Rio Grande do Sul, Brasil
4320230;Sede Nova;Rio Grande do Sul;Sede Nova, Rio Grande do Sul, Brasil
4320263;Segredo;Rio Grande do Sul;Segredo, Rio Grande do Sul, Brasil
4320305;Selbach;Rio Grande do Sul;Selbach, Rio Grande do Sul, Brasil
4320321;Senador Salgado Filho;Rio Grande do Sul;Senador Salgado Filho, Rio Grande do Sul, Brasil
4320354;Sentinela do Sul;Rio Grande do Sul;Sentinela do Sul, Rio Grande do Sul, Brasil
4320404;Serafina Corrêa;Rio Grande do Sul;Serafina Corrêa, Rio Grande do Sul, Brasil
4320453;Sério;Rio Grande do Sul;Sério, Rio Grande do Sul, Brasil
4320503;Sertão;Rio Grande do Sul;Sertão, Rio Grande do Sul, Brasil
4320552;Sertão Santana;Rio Grande do Sul;Sertão Santana, Rio Grande do Sul, Brasil
4320578;Sete de Setembro;Rio Grande do Sul;Sete de Setembro, Rio Grande do Sul, Brasil
4320602;Severiano de Almeida;Rio Grande do Sul;Severiano de Almeida, Rio Grande do Sul, Brasil
4320651;Silveira Martins;Rio Grande do Sul;Silveira Martins, Rio Grande do Sul, Brasil
4320677;Sinimbu;Rio Grande do Sul;Sinimbu, Rio Grande do Sul, Brasil
4320701;Sobradinho;Rio Grande do Sul;Sobradinho, Rio Grande do Sul, Brasil
4320800;Soledade;Rio Grande do Sul;Soledade, Rio Grande do Sul, Brasil
4320859;Tabaí;Rio Grande do Sul;Tabaí, Rio Grande do Sul, Brasil
4320909;Tapejara;Rio Grande do Sul;Tapejara, Rio Grande do Sul, Brasil
4321006;Tapera;Rio Grande do Sul;Tapera, Rio Grande do Sul, Brasil
4321105;Tapes;Rio Grande do Sul;Tapes, Rio Grande do Sul, Brasil
4321204;Taquara;Rio Grande do Sul;Taquara, Rio Grande do Sul, Brasil
4321303;Taquari;Rio Grande do Sul;Taquari, Rio Grande do Sul, Brasil
4321329;Taquaruçu do Sul;Rio Grande do Sul;Taquaruçu do Sul, Rio Grande do Sul, Brasil
4321352;Tavares;Rio Grande do Sul;Tavares, Rio Grande do Sul, Brasil
4321402;Tenente Portela;Rio Grande do Sul;Tenente Portela, Rio Grande do Sul, Brasil
4321436;Terra de Areia;Rio Grande do Sul;Terra de Areia, Rio Grande do Sul, Brasil
4321451;Teutônia;Rio Grande do Sul;Teutônia, Rio Grande do Sul, Brasil
4321469;Tio Hugo;Rio Grande do Sul;Tio Hugo, Rio Grande do Sul, Brasil
4321477;Tiradentes do Sul;Rio Grande do Sul;Tiradentes do Sul, Rio Grande do Sul, Brasil
4321493;Toropi;Rio Grande do Sul;Toropi, Rio Grande do Sul, Brasil
4321501;Torres;Rio Grande do Sul;Torres, Rio Grande do Sul, Brasil
4321600;Tramandaí;Rio Grande do Sul;Tramandaí, Rio Grande do Sul, Brasil
4321626;Travesseiro;Rio Grande do Sul;Travesseiro, Rio Grande do Sul, Brasil
4321634;Três Arroios;Rio Grande do Sul;Três Arroios, Rio Grande do Sul, Brasil
4321667;Três Cachoeiras;Rio Grande do Sul;Três Cachoeiras, Rio Grande do Sul, Brasil
4321709;Três Coroas;Rio Grande do Sul;Três Coroas, Rio Grande do Sul, Brasil
4321808;Três de Maio;Rio Grande do Sul;Três de Maio, Rio Grande do Sul, Brasil
4321832;Três Forquilhas;Rio Grande do Sul;Três Forquilhas, Rio Grande do Sul, Brasil
4321857;Três Palmeiras;Rio Grande do Sul;Três Palmeiras, Rio Grande do Sul, Brasil
4321907;Três Passos;Rio Grande do Sul;Três Passos, Rio Grande do Sul, Brasil
4321956;Trindade do Sul;Rio Grande do Sul;Trindade do Sul, Rio Grande do Sul, Brasil
4322004;Triunfo;Rio Grande do Sul;Triunfo, Rio Grande do Sul, Brasil
4322103;Tucunduva;Rio Grande do Sul;Tucunduva, Rio Grande do Sul, Brasil
4322152;Tunas;Rio Grande do Sul;Tunas, Rio Grande do Sul, Brasil
4322186;Tupanci do Sul;Rio Grande do Sul;Tupanci do Sul, Rio Grande do Sul, Brasil
4322202;Tupanciretã;Rio Grande do Sul;Tupanciretã, Rio Grande do Sul, Brasil
4322251;Tupandi;Rio Grande do Sul;Tupandi, Rio Grande do Sul, Brasil
4322301;Tuparendi;Rio Grande do Sul;Tuparendi, Rio Grande do Sul, Brasil
4322327;Turuçu;Rio Grande do Sul;Turuçu, Rio Grande do Sul, Brasil
4322343;Ubiretama;Rio Grande do Sul;Ubiretama, Rio Grande do Sul, Brasil
4322350;União da Serra;Rio Grande do Sul;União da Serra, Rio Grande do Sul, Brasil
4322376;Unistalda;Rio Grande do Sul;Unistalda, Rio Grande do Sul, Brasil
4322400;Uruguaiana;Rio Grande do Sul;Uruguaiana, Rio Grande do Sul, Brasil
4322509;Vacaria;Rio Grande do Sul;Vacaria, Rio Grande do Sul, Brasil
4322533;Vale do Sol;Rio Grande do Sul;Vale do Sol, Rio Grande do Sul, Brasil
4322541;Vale Real;Rio Grande do Sul;Vale Real, Rio Grande do Sul, Brasil
4322525;Vale Verde;Rio Grande do Sul;Vale Verde, Rio Grande do Sul, Brasil
4322558;Vanini;Rio Grande do Sul;Vanini, Rio Grande do Sul, Brasil
4322608;Venâncio Aires;Rio Grande do Sul;Venâncio Aires, Rio Grande do Sul, Brasil
4322707;Vera Cruz;Rio Grande do Sul;Vera Cruz, Rio Grande do Sul, Brasil
4322806;Veranópolis;Rio Grande do Sul;Veranópolis, Rio Grande do Sul, Brasil
4322855;Vespasiano Corrêa;Rio Grande do Sul;Vespasiano Corrêa, Rio Grande do Sul, Brasil
4322905;Viadutos;Rio Grande do Sul;Viadutos, Rio Grande do Sul, Brasil
4323002;Viamão;Rio Grande do Sul;Viamão, Rio Grande do Sul, Brasil
4323101;Vicente Dutra;Rio Grande do Sul;Vicente Dutra, Rio Grande do Sul, Brasil
4323200;Victor Graeff;Rio Grande do Sul;Victor Graeff, Rio Grande do Sul, Brasil
4323309;Vila Flores;Rio Grande do Sul;Vila Flores, Rio Grande do Sul, Brasil
4323358;Vila Lângaro;Rio Grande do Sul;Vila Lângaro, Rio Grande do Sul, Brasil
4323408;Vila Maria;Rio Grande do Sul;Vila Maria, Rio Grande do Sul, Brasil
4323457;Vila Nova do Sul;Rio Grande do Sul;Vila Nova do Sul, Rio Grande do Sul, Brasil
4323507;Vista Alegre;Rio Grande do Sul;Vista Alegre, Rio Grande do Sul, Brasil
4323606;Vista Alegre do Prata;Rio Grande do Sul;Vista Alegre do Prata, Rio Grande do Sul, Brasil
4323705;Vista Gaúcha;Rio Grande do Sul;Vista Gaúcha, Rio Grande do Sul, Brasil
4323754;Vitória das Missões;Rio Grande do Sul;Vitória das Missões, Rio Grande do Sul, Brasil
4323770;Westfália;Rio Grande do Sul;Westfália, Rio Grande do Sul, Brasil
4323804;Xangri-lá;Rio Grande do Sul;Xangri-lá, Rio Grande do Sul, Brasil
5000203;Água Clara;Mato Grosso do Sul;Água Clara, Mato Grosso do Sul, Brasil
5000252;Alcinópolis;Mato Grosso do Sul;Alcinópolis, Mato Grosso do Sul, Brasil
5000609;Amambai;Mato Grosso do Sul;Amambai, Mato Grosso do Sul, Brasil
5000708;Anastácio;Mato Grosso do Sul;Anastácio, Mato Grosso do Sul, Brasil
5000807;Anaurilândia;Mato Grosso do Sul;Anaurilândia, Mato Grosso do Sul, Brasil
5000856;Angélica;Mato Grosso do Sul;Angélica, Mato Grosso do Sul, Brasil
5000906;Antônio João;Mato Grosso do Sul;Antônio João, Mato Grosso do Sul, Brasil
5001003;Aparecida do Taboado;Mato Grosso do Sul;Aparecida do Taboado, Mato Grosso do Sul, Brasil
5001102;Aquidauana;Mato Grosso do Sul;Aquidauana, Mato Grosso do Sul, Brasil
5001243;Aral Moreira;Mato Grosso do Sul;Aral Moreira, Mato Grosso do Sul, Brasil
5001508;Bandeirantes;Mato Grosso do Sul;Bandeirantes, Mato Grosso do Sul, Brasil
5001904;Bataguassu;Mato Grosso do Sul;Bataguassu, Mato Grosso do Sul, Brasil
5002001;Batayporã;Mato Grosso do Sul;Batayporã, Mato Grosso do Sul, Brasil
5002100;Bela Vista;Mato Grosso do Sul;Bela Vista, Mato Grosso do Sul, Brasil
5002159;Bodoquena;Mato Grosso do Sul;Bodoquena, Mato Grosso do Sul, Brasil
5002209;Bonito;Mato Grosso do Sul;Bonito, Mato Grosso do Sul, Brasil
5002308;Brasilândia;Mato Grosso do Sul;Brasilândia, Mato Grosso do Sul, Brasil
5002407;Caarapó;Mato Grosso do Sul;Caarapó, Mato Grosso do Sul, Brasil
5002605;Camapuã;Mato Grosso do Sul;Camapuã, Mato Grosso do Sul, Brasil
5002704;Campo Grande;Mato Grosso do Sul;Campo Grande, Mato Grosso do Sul, Brasil
5002803;Caracol;Mato Grosso do Sul;Caracol, Mato Grosso do Sul, Brasil
5002902;Cassilândia;Mato Grosso do Sul;Cassilândia, Mato Grosso do Sul, Brasil
5002951;Chapadão do Sul;Mato Grosso do Sul;Chapadão do Sul, Mato Grosso do Sul, Brasil
5003108;Corguinho;Mato Grosso do Sul;Corguinho, Mato Grosso do Sul, Brasil
5003157;Coronel Sapucaia;Mato Grosso do Sul;Coronel Sapucaia, Mato Grosso do Sul, Brasil
5003207;Corumbá;Mato Grosso do Sul;Corumbá, Mato Grosso do Sul, Brasil
5003256;Costa Rica;Mato Grosso do Sul;Costa Rica, Mato Grosso do Sul, Brasil
5003306;Coxim;Mato Grosso do Sul;Coxim, Mato Grosso do Sul, Brasil
5003454;Deodápolis;Mato Grosso do Sul;Deodápolis, Mato Grosso do Sul, Brasil
5003488;Dois Irmãos do Buriti;Mato Grosso do Sul;Dois Irmãos do Buriti, Mato Grosso do Sul, Brasil
5003504;Douradina;Mato Grosso do Sul;Douradina, Mato Grosso do Sul, Brasil
5003702;Dourados;Mato Grosso do Sul;Dourados, Mato Grosso do Sul, Brasil
5003751;Eldorado;Mato Grosso do Sul;Eldorado, Mato Grosso do Sul, Brasil
5003801;Fátima do Sul;Mato Grosso do Sul;Fátima do Sul, Mato Grosso do Sul, Brasil
5003900;Figueirão;Mato Grosso do Sul;Figueirão, Mato Grosso do Sul, Brasil
5004007;Glória de Dourados;Mato Grosso do Sul;Glória de Dourados, Mato Grosso do Sul, Brasil
5004106;Guia Lopes da Laguna;Mato Grosso do Sul;Guia Lopes da Laguna, Mato Grosso do Sul, Brasil
